0.0	0.0067138671875	0
0.01	-0.1007080078125	0
0.02	-0.1898193359375	0
0.03	-0.2490234375	0
0.04	-0.291748046875	0
0.05	-0.29815673828125	0
0.06	-0.27923583984375	0
0.07	-0.27435302734375	0
0.08	-0.25482177734375	0
0.09	-0.24505615234375	0
0.1	-0.22308349609375	0
0.11	-0.206298828125	0
0.12	-0.20538330078125	0
0.13	-0.19775390625	0
0.14	-0.18402099609375	0
0.15	-0.18310546875	0
0.16	-0.1873779296875	0
0.17	-0.19134521484375	0
0.18	-0.191650390625	0
0.19	-0.1800537109375	0
0.2	-0.17913818359375	0
0.21	-0.181884765625	0
0.22	-0.18463134765625	0
0.23	-0.1776123046875	0
0.24	-0.157470703125	0
0.25	-0.1190185546875	0
0.26	-0.06256103515625	0
0.27	-0.02166748046875	0
0.28	0.013427734375	0
0.29	0.0299072265625	0
0.3	-0.01068115234375	0
0.31	-0.05859375	0
0.32	-0.11871337890625	0
0.33	-0.16265869140625	0
0.34	-0.16998291015625	0
0.35000000000000003	-0.1654052734375	0
0.36	-0.1666259765625	0
0.37	-0.155029296875	0
0.38	-0.1019287109375	0
0.39	-0.00732421875	0
0.4	0.44769287109375	0
0.41000000000000003	1.42486572265625	0
0.42	1.136474609375	0
0.43	-0.682373046875	0
0.44	-1.46759033203125	0
0.45	-1.0894775390625	0
0.46	-0.4254150390625	0
0.47000000000000003	-0.03692626953125	0
0.48	-0.00396728515625	0
0.49	0.0103759765625	0
0.5	0.07232666015625	0
0.51	0.10467529296875	0
0.52	0.12451171875	0
0.53	0.150146484375	0
0.54	0.17974853515625	0
0.55	0.19073486328125	0
0.56	0.21148681640625	0
0.5700000000000001	0.235595703125	0
0.58	0.2655029296875	0
0.59	0.28656005859375	0
0.6	0.3009033203125	0
0.61	0.32440185546875	0
0.62	0.347900390625	0
0.63	0.3558349609375	0
0.64	0.3460693359375	0
0.65	0.33966064453125	0
0.66	0.3045654296875	0
0.67	0.2191162109375	0
0.68	0.115966796875	0
0.6900000000000001	0.0103759765625	0
0.7000000000000001	-0.09063720703125	0
0.71	-0.17822265625	0
0.72	-0.23101806640625	0
0.73	-0.25482177734375	0
0.74	-0.26123046875	0
0.75	-0.2642822265625	0
0.76	-0.2532958984375	0
0.77	-0.22857666015625	0
0.78	-0.2178955078125	0
0.79	-0.20782470703125	0
0.8	-0.1983642578125	0
0.81	-0.1898193359375	0
0.8200000000000001	-0.17181396484375	0
0.8300000000000001	-0.17303466796875	0
0.84	-0.18218994140625	0
0.85	-0.1739501953125	0
0.86	-0.17791748046875	0
0.87	-0.18890380859375	0
0.88	-0.18157958984375	0
0.89	-0.16937255859375	0
0.9	-0.167236328125	0
0.91	-0.16845703125	0
0.92	-0.16845703125	0
0.93	-0.15777587890625	0
0.9400000000000001	-0.1434326171875	0
0.9500000000000001	-0.14129638671875	0
0.96	-0.14404296875	0
0.97	-0.118408203125	0
0.98	-0.1068115234375	0
0.99	-0.10498046875	0
1.0	-0.05584716796875	0
1.01	-0.0018310546875	0
1.02	0.023193359375	0
1.03	0.07080078125	0
1.04	0.07232666015625	0
1.05	0.025634765625	0
1.06	-0.02105712890625	0
1.07	-0.07720947265625	0
1.08	-0.118408203125	0
1.09	-0.1239013671875	0
1.1	-0.13824462890625	0
1.11	-0.145263671875	0
1.12	-0.11260986328125	0
1.1300000000000001	-0.0408935546875	0
1.1400000000000001	0.0836181640625	0
1.1500000000000001	0.7196044921875	0
1.16	1.58416748046875	0
1.17	0.7366943359375	0
1.18	-0.98175048828125	0
1.19	-1.36688232421875	0
1.2	-0.92742919921875	0
1.21	-0.30731201171875	0
1.22	-0.01190185546875	0
1.23	0.01007080078125	0
1.24	0.05584716796875	0
1.25	0.10894775390625	0
1.26	0.13275146484375	0
1.27	0.14984130859375	0
1.28	0.16510009765625	0
1.29	0.1898193359375	0
1.3	0.22003173828125	0
1.31	0.235595703125	0
1.32	0.2374267578125	0
1.33	0.26336669921875	0
1.34	0.294189453125	0
1.35	0.31341552734375	0
1.36	0.328369140625	0
1.37	0.32562255859375	0
1.3800000000000001	0.318603515625	0
1.3900000000000001	0.32989501953125	0
1.4000000000000001	0.32806396484375	0
